0, 20, 0.6349923400952818, 0.9849461468332142, 0.898393295079675, 0.840774072386394, 0.13277930282208128
1, 20, 0.5937962042523506, 0.9849461468332142, 0.759531377670456, 0.7485246101953059, 0.0739770543854623
2, 20, 0.668933371375523, 0.9849461468332142, 0.7323185805053776, 0.7353799068924983, 0.06108679834740204
3, 20, 0.6260153518250208, 0.9849461468332142, 0.7151240205192021, 0.7248699998492105, 0.06313571099635142
4, 20, 0.3965616456929234, 0.9849461468332142, 0.7030096820560681, 0.6913572464382031, 0.10238340928240677
5, 20, 0.59185842758296, 0.9849461468332142, 0.6777894620540713, 0.6885628197096195, 0.0725330033431888
6, 20, 0.656789196659697, 0.9849461468332142, 0.6689566178819163, 0.691519975718867, 0.0695812158825588
7, 20, 0.5997776257663512, 0.9849461468332142, 0.6808695162890274, 0.7094965636577875, 0.08167480111709455
8, 20, 0.5019094087418194, 0.9849461468332142, 0.7092267119195801, 0.6872350400644203, 0.09803099789408377
9, 20, 0.6003211278483536, 0.9849461468332142, 0.73846582243077, 0.7318662689934354, 0.08622850262159432
10, 20, 0.3728120539797612, 0.9849461468332142, 0.7092888740453784, 0.7009304473078272, 0.13438913990143125
